activity_date,year,location,flow_cfs,lat,long
2020-07-08T00:00:00Z,2020,East Fork Irrigation District below diversion,25.7,NA,NA
2020-07-08T00:00:00Z,2020,East Fork Irrigation District below diversion,25.7,NA,NA
2020-07-08T00:00:00Z,2020,East Fork Irrigation District below diversion,25.7,NA,NA
2020-07-08T00:00:00Z,2020,East Fork Irrigation District below diversion,25.7,NA,NA
2020-07-08T00:00:00Z,2020,East Fork Irrigation District below diversion,25.7,NA,NA
2020-08-12T00:00:00Z,2020,East Fork Irrigation District below diversion,18.3,NA,NA
2020-08-12T00:00:00Z,2020,East Fork Irrigation District below diversion,18.3,NA,NA
2020-08-12T00:00:00Z,2020,East Fork Irrigation District below diversion,18.3,NA,NA
2020-08-12T00:00:00Z,2020,East Fork Irrigation District below diversion,18.3,NA,NA
2020-08-12T00:00:00Z,2020,East Fork Irrigation District below diversion,18.3,NA,NA
2020-08-12T00:00:00Z,2020,East Fork Irrigation District below diversion,18.3,NA,NA
2020-08-12T00:00:00Z,2020,East Fork Irrigation District below diversion,18.3,NA,NA
2020-08-12T00:00:00Z,2020,East Fork Irrigation District below diversion,18.3,NA,NA
2020-08-12T00:00:00Z,2020,East Fork Irrigation District below diversion,18.3,NA,NA
2020-08-12T00:00:00Z,2020,East Fork Irrigation District below diversion,18.3,NA,NA
2020-08-12T00:00:00Z,2020,East Fork Irrigation District below diversion,18.3,NA,NA
2020-08-12T00:00:00Z,2020,East Fork Irrigation District below diversion,18.3,NA,NA
2020-08-12T00:00:00Z,2020,East Fork Irrigation District below diversion,18.3,NA,NA
2020-08-12T00:00:00Z,2020,East Fork Irrigation District below diversion,18.3,NA,NA
2020-08-12T00:00:00Z,2020,East Fork Irrigation District below diversion,18.3,NA,NA
2020-08-12T00:00:00Z,2020,East Fork Irrigation District below diversion,18.3,NA,NA
2020-08-12T00:00:00Z,2020,East Fork Irrigation District below diversion,18.3,NA,NA
2020-08-12T00:00:00Z,2020,East Fork Irrigation District below diversion,18.3,NA,NA
2020-08-12T00:00:00Z,2020,East Fork Irrigation District below diversion,18.3,NA,NA
2020-08-12T00:00:00Z,2020,East Fork Irrigation District below diversion,18.3,NA,NA
2020-08-12T00:00:00Z,2020,East Fork Irrigation District below diversion,18.3,NA,NA
2020-08-12T00:00:00Z,2020,East Fork Irrigation District below diversion,18.3,NA,NA
2020-08-12T00:00:00Z,2020,East Fork Irrigation District below diversion,18.3,NA,NA
2020-08-12T00:00:00Z,2020,East Fork Irrigation District below diversion,18.3,NA,NA
2020-08-12T00:00:00Z,2020,East Fork Irrigation District below diversion,18.3,NA,NA
2020-08-12T00:00:00Z,2020,East Fork Irrigation District below diversion,18.3,NA,NA
2020-08-12T00:00:00Z,2020,East Fork Irrigation District below diversion,18.3,NA,NA
2020-08-17T00:00:00Z,2020,East Fork Irrigation District below diversion,41.7,NA,NA
2020-08-17T00:00:00Z,2020,East Fork Irrigation District below diversion,41.7,NA,NA
2020-08-17T00:00:00Z,2020,East Fork Irrigation District below diversion,41.7,NA,NA
2020-08-17T00:00:00Z,2020,East Fork Irrigation District below diversion,41.7,NA,NA
2020-08-17T00:00:00Z,2020,East Fork Irrigation District below diversion,41.7,NA,NA
2020-08-17T00:00:00Z,2020,East Fork Irrigation District below diversion,41.7,NA,NA
2020-08-17T00:00:00Z,2020,East Fork Irrigation District below diversion,41.7,NA,NA
2020-08-17T00:00:00Z,2020,East Fork Irrigation District below diversion,41.7,NA,NA
2020-08-17T00:00:00Z,2020,East Fork Irrigation District below diversion,41.7,NA,NA
2020-08-17T00:00:00Z,2020,East Fork Irrigation District below diversion,41.7,NA,NA
2020-08-17T00:00:00Z,2020,East Fork Irrigation District below diversion,41.7,NA,NA
2020-08-17T00:00:00Z,2020,East Fork Irrigation District below diversion,41.7,NA,NA
2020-08-17T00:00:00Z,2020,East Fork Irrigation District below diversion,41.7,NA,NA
2020-08-17T00:00:00Z,2020,East Fork Irrigation District below diversion,41.7,NA,NA
2020-08-17T00:00:00Z,2020,East Fork Irrigation District below diversion,41.7,NA,NA
2020-08-17T00:00:00Z,2020,East Fork Irrigation District below diversion,41.7,NA,NA
2020-08-17T00:00:00Z,2020,East Fork Irrigation District below diversion,41.7,NA,NA
2020-08-17T00:00:00Z,2020,East Fork Irrigation District below diversion,41.7,NA,NA
2020-08-17T00:00:00Z,2020,East Fork Irrigation District below diversion,41.7,NA,NA
2020-08-17T00:00:00Z,2020,East Fork Irrigation District below diversion,41.7,NA,NA
2020-08-17T00:00:00Z,2020,East Fork Irrigation District below diversion,41.7,NA,NA
2020-08-17T00:00:00Z,2020,East Fork Irrigation District below diversion,41.7,NA,NA
2020-08-17T00:00:00Z,2020,East Fork Irrigation District below diversion,41.7,NA,NA
2020-08-17T00:00:00Z,2020,East Fork Irrigation District below diversion,41.7,NA,NA
2020-08-17T00:00:00Z,2020,East Fork Irrigation District below diversion,41.7,NA,NA
2020-08-17T00:00:00Z,2020,East Fork Irrigation District below diversion,41.7,NA,NA
2020-08-17T00:00:00Z,2020,East Fork Irrigation District below diversion,41.7,NA,NA
2020-08-17T00:00:00Z,2020,East Fork Irrigation District below diversion,41.7,NA,NA
2020-08-21T00:00:00Z,2020,East Fork Irrigation District below diversion,42.4,NA,NA
2020-08-21T00:00:00Z,2020,East Fork Irrigation District below diversion,42.4,NA,NA
2020-08-21T00:00:00Z,2020,East Fork Irrigation District below diversion,42.4,NA,NA
2020-08-21T00:00:00Z,2020,East Fork Irrigation District below diversion,42.4,NA,NA
2020-08-21T00:00:00Z,2020,East Fork Irrigation District below diversion,42.4,NA,NA
2020-08-21T00:00:00Z,2020,East Fork Irrigation District below diversion,42.4,NA,NA
2020-08-21T00:00:00Z,2020,East Fork Irrigation District below diversion,42.4,NA,NA
2020-08-21T00:00:00Z,2020,East Fork Irrigation District below diversion,42.4,NA,NA
2020-08-21T00:00:00Z,2020,East Fork Irrigation District below diversion,42.4,NA,NA
2020-08-21T00:00:00Z,2020,East Fork Irrigation District below diversion,42.4,NA,NA
2020-08-21T00:00:00Z,2020,East Fork Irrigation District below diversion,42.4,NA,NA
2020-08-21T00:00:00Z,2020,East Fork Irrigation District below diversion,42.4,NA,NA
2020-08-21T00:00:00Z,2020,East Fork Irrigation District below diversion,42.4,NA,NA
2020-08-21T00:00:00Z,2020,East Fork Irrigation District below diversion,42.4,NA,NA
2020-08-21T00:00:00Z,2020,East Fork Irrigation District below diversion,42.4,NA,NA
2020-08-21T00:00:00Z,2020,East Fork Irrigation District below diversion,42.4,NA,NA
2020-08-21T00:00:00Z,2020,East Fork Irrigation District below diversion,42.4,NA,NA
2020-08-21T00:00:00Z,2020,East Fork Irrigation District below diversion,42.4,NA,NA
2020-08-21T00:00:00Z,2020,East Fork Irrigation District below diversion,42.4,NA,NA
2020-08-21T00:00:00Z,2020,East Fork Irrigation District below diversion,42.4,NA,NA
2020-08-21T00:00:00Z,2020,East Fork Irrigation District below diversion,42.4,NA,NA
2020-08-21T00:00:00Z,2020,East Fork Irrigation District below diversion,42.4,NA,NA
2020-08-21T00:00:00Z,2020,East Fork Irrigation District below diversion,42.4,NA,NA
2020-08-21T00:00:00Z,2020,East Fork Irrigation District below diversion,42.4,NA,NA
2020-08-21T00:00:00Z,2020,East Fork Irrigation District below diversion,42.4,NA,NA
2020-08-21T00:00:00Z,2020,East Fork Irrigation District below diversion,42.4,NA,NA
2020-08-21T00:00:00Z,2020,East Fork Irrigation District below diversion,42.4,NA,NA
2020-08-21T00:00:00Z,2020,East Fork Irrigation District below diversion,42.4,NA,NA
2020-08-25T00:00:00Z,2020,East Fork Irrigation District below diversion,19.2,NA,NA
2020-08-25T00:00:00Z,2020,East Fork Irrigation District below diversion,19.2,NA,NA
2020-08-25T00:00:00Z,2020,East Fork Irrigation District below diversion,19.2,NA,NA
2020-08-25T00:00:00Z,2020,East Fork Irrigation District below diversion,19.2,NA,NA
2020-08-25T00:00:00Z,2020,East Fork Irrigation District below diversion,19.2,NA,NA
2020-08-25T00:00:00Z,2020,East Fork Irrigation District below diversion,19.2,NA,NA
2020-08-25T00:00:00Z,2020,East Fork Irrigation District below diversion,19.2,NA,NA
2020-08-25T00:00:00Z,2020,East Fork Irrigation District below diversion,19.2,NA,NA
2020-08-25T00:00:00Z,2020,East Fork Irrigation District below diversion,19.2,NA,NA
2020-08-25T00:00:00Z,2020,East Fork Irrigation District below diversion,19.2,NA,NA
2020-08-25T00:00:00Z,2020,East Fork Irrigation District below diversion,19.2,NA,NA
2020-08-25T00:00:00Z,2020,East Fork Irrigation District below diversion,19.2,NA,NA
2020-08-25T00:00:00Z,2020,East Fork Irrigation District below diversion,19.2,NA,NA
2020-08-25T00:00:00Z,2020,East Fork Irrigation District below diversion,19.2,NA,NA
2020-08-25T00:00:00Z,2020,East Fork Irrigation District below diversion,19.2,NA,NA
2020-08-25T00:00:00Z,2020,East Fork Irrigation District below diversion,19.2,NA,NA
2020-08-25T00:00:00Z,2020,East Fork Irrigation District below diversion,19.2,NA,NA
2020-08-25T00:00:00Z,2020,East Fork Irrigation District below diversion,19.2,NA,NA
2020-08-25T00:00:00Z,2020,East Fork Irrigation District below diversion,19.2,NA,NA
2020-08-25T00:00:00Z,2020,East Fork Irrigation District below diversion,19.2,NA,NA
2020-08-25T00:00:00Z,2020,East Fork Irrigation District below diversion,19.2,NA,NA
2020-08-27T00:00:00Z,2020,Neal Creek,14,45.66230969,-121.5254436
2020-08-27T00:00:00Z,2020,Neal Creek,14,45.66230969,-121.5254436
2020-08-27T00:00:00Z,2020,Neal Creek,14,45.66230969,-121.5254436
2020-08-27T00:00:00Z,2020,Neal Creek,14,45.66230969,-121.5254436
2020-08-27T00:00:00Z,2020,Neal Creek,14,45.66230969,-121.5254436
2020-08-27T00:00:00Z,2020,Neal Creek,14,45.66230969,-121.5254436
2020-08-27T00:00:00Z,2020,Neal Creek,14,45.66230969,-121.5254436
2020-08-27T00:00:00Z,2020,Neal Creek,14,45.66230969,-121.5254436
2020-08-27T00:00:00Z,2020,Neal Creek,14,45.66230969,-121.5254436
2020-08-27T00:00:00Z,2020,Neal Creek,14,45.66230969,-121.5254436
2020-08-27T00:00:00Z,2020,Neal Creek,14,45.66230969,-121.5254436
2020-08-27T00:00:00Z,2020,Neal Creek,14,45.66230969,-121.5254436
2020-08-27T00:00:00Z,2020,Neal Creek,14,45.66230969,-121.5254436
2020-08-27T00:00:00Z,2020,Neal Creek,14,45.66230969,-121.5254436
2020-08-27T00:00:00Z,2020,Neal Creek,14,45.66230969,-121.5254436
2020-08-27T00:00:00Z,2020,Neal Creek,14,45.66230969,-121.5254436
2020-08-27T00:00:00Z,2020,Neal Creek,14,45.66230969,-121.5254436
2020-08-27T00:00:00Z,2020,Neal Creek,14,45.66230969,-121.5254436
2020-08-27T00:00:00Z,2020,Neal Creek,14,45.66230969,-121.5254436
2020-08-27T00:00:00Z,2020,Neal Creek,14,45.66230969,-121.5254436
2020-08-27T00:00:00Z,2020,Neal Creek,14,45.66230969,-121.5254436
2020-08-27T00:00:00Z,2020,Neal Creek,14,45.66230969,-121.5254436
2020-08-27T00:00:00Z,2020,Neal Creek,14,45.66230969,-121.5254436
2020-08-27T00:00:00Z,2020,Neal Creek,14,45.66230969,-121.5254436
2020-08-27T00:00:00Z,2020,Neal Creek,14,45.66230969,-121.5254436
2020-08-27T00:00:00Z,2020,Neal Creek,14,45.66230969,-121.5254436
2020-08-27T00:00:00Z,2020,Neal Creek,14,45.66230969,-121.5254436
2020-08-27T00:00:00Z,2020,Neal Creek,14,45.66230969,-121.5254436
2020-08-27T00:00:00Z,2020,Odell Creek,7.4,45.65430297,-121.53900355
2020-08-27T00:00:00Z,2020,Odell Creek,7.4,45.65430297,-121.53900355
2020-08-27T00:00:00Z,2020,Odell Creek,7.4,45.65430297,-121.53900355
2020-08-27T00:00:00Z,2020,Odell Creek,7.4,45.65430297,-121.53900355
2020-08-27T00:00:00Z,2020,Odell Creek,7.4,45.65430297,-121.53900355
2020-08-27T00:00:00Z,2020,Odell Creek,7.4,45.65430297,-121.53900355
2020-08-27T00:00:00Z,2020,Odell Creek,7.4,45.65430297,-121.53900355
2020-08-27T00:00:00Z,2020,Odell Creek,7.4,45.65430297,-121.53900355
2020-08-27T00:00:00Z,2020,Odell Creek,7.4,45.65430297,-121.53900355
2020-08-27T00:00:00Z,2020,Odell Creek,7.4,45.65430297,-121.53900355
2020-08-27T00:00:00Z,2020,Odell Creek,7.4,45.65430297,-121.53900355
2020-08-27T00:00:00Z,2020,Odell Creek,7.4,45.65430297,-121.53900355
2020-08-27T00:00:00Z,2020,Odell Creek,7.4,45.65430297,-121.53900355
2020-08-27T00:00:00Z,2020,Odell Creek,7.4,45.65430297,-121.53900355
2020-08-27T00:00:00Z,2020,Odell Creek,7.4,45.65430297,-121.53900355
2020-08-27T00:00:00Z,2020,Odell Creek,7.4,45.65430297,-121.53900355
2020-08-27T00:00:00Z,2020,Odell Creek,7.4,45.65430297,-121.53900355
2020-08-27T00:00:00Z,2020,Odell Creek,7.4,45.65430297,-121.53900355
2020-08-27T00:00:00Z,2020,Odell Creek,7.4,45.65430297,-121.53900355
2020-08-27T00:00:00Z,2020,Odell Creek,7.4,45.65430297,-121.53900355
2020-08-27T00:00:00Z,2020,Odell Creek,7.4,45.65430297,-121.53900355
2020-08-27T00:00:00Z,2020,Odell Creek,7.4,45.65430297,-121.53900355
2020-08-27T00:00:00Z,2020,Odell Creek,7.4,45.65430297,-121.53900355
2020-08-27T00:00:00Z,2020,Odell Creek,7.4,45.65430297,-121.53900355
2020-08-27T00:00:00Z,2020,Odell Creek,7.4,45.65430297,-121.53900355
2020-08-27T00:00:00Z,2020,Odell Creek,7.4,45.65430297,-121.53900355
2020-08-27T00:00:00Z,2020,Odell Creek,7.4,45.65430297,-121.53900355
2020-08-27T00:00:00Z,2020,Odell Creek,7.4,45.65430297,-121.53900355
2020-08-27T00:00:00Z,2020,Odell Creek,7.4,45.65430297,-121.53900355
2020-08-27T00:00:00Z,2020,Odell Creek,7.4,45.65430297,-121.53900355
2018-05-18T00:00:00Z,2018,Rogers Creek,37.5,NA,NA
2018-05-18T00:00:00Z,2018,Rogers Creek,37.5,NA,NA
2018-05-18T00:00:00Z,2018,Rogers Creek,37.5,NA,NA
2018-05-18T00:00:00Z,2018,Rogers Creek,37.5,NA,NA
2018-05-18T00:00:00Z,2018,Rogers Creek,37.5,NA,NA
2018-05-18T00:00:00Z,2018,Rogers Creek,37.5,NA,NA
2018-05-18T00:00:00Z,2018,Rogers Creek,37.5,NA,NA
2018-05-18T00:00:00Z,2018,Rogers Creek,37.5,NA,NA
2018-05-18T00:00:00Z,2018,Rogers Creek,37.5,NA,NA
2018-05-18T00:00:00Z,2018,Rogers Creek,37.5,NA,NA
2018-05-18T00:00:00Z,2018,Rogers Creek,37.5,NA,NA
2018-05-18T00:00:00Z,2018,Rogers Creek,37.5,NA,NA
2018-05-18T00:00:00Z,2018,Rogers Creek,37.5,NA,NA
2018-05-18T00:00:00Z,2018,Rogers Creek,37.5,NA,NA
2018-05-18T00:00:00Z,2018,Rogers Creek,37.5,NA,NA
2018-05-18T00:00:00Z,2018,Rogers Creek,37.5,NA,NA
2018-05-18T00:00:00Z,2018,Rogers Creek,37.5,NA,NA
2018-05-18T00:00:00Z,2018,Rogers Creek,37.5,NA,NA
2018-05-18T00:00:00Z,2018,Rogers Creek,37.5,NA,NA
2018-05-18T00:00:00Z,2018,Rogers Creek,37.5,NA,NA
2018-05-18T00:00:00Z,2018,Rogers Creek,37.5,NA,NA
2018-05-18T00:00:00Z,2018,Rogers Creek,37.5,NA,NA
2018-05-18T00:00:00Z,2018,Rogers Creek,37.5,NA,NA
2018-08-16T00:00:00Z,2018,Rogers Creek,5.1,NA,NA
2018-08-16T00:00:00Z,2018,Rogers Creek,5.1,NA,NA
2018-08-16T00:00:00Z,2018,Rogers Creek,5.1,NA,NA
2018-08-16T00:00:00Z,2018,Rogers Creek,5.1,NA,NA
2018-08-16T00:00:00Z,2018,Rogers Creek,5.1,NA,NA
2020-08-27T00:00:00Z,2020,East Fork Irrigation District below diversion,19.1,NA,NA
2020-08-27T00:00:00Z,2020,East Fork Irrigation District below diversion,19.1,NA,NA
2020-08-27T00:00:00Z,2020,East Fork Irrigation District below diversion,19.1,NA,NA
2020-08-27T00:00:00Z,2020,East Fork Irrigation District below diversion,19.1,NA,NA
2020-08-27T00:00:00Z,2020,East Fork Irrigation District below diversion,19.1,NA,NA
2020-08-27T00:00:00Z,2020,East Fork Irrigation District below diversion,19.1,NA,NA
2020-08-27T00:00:00Z,2020,East Fork Irrigation District below diversion,19.1,NA,NA
2020-08-27T00:00:00Z,2020,East Fork Irrigation District below diversion,19.1,NA,NA
2020-08-27T00:00:00Z,2020,East Fork Irrigation District below diversion,19.1,NA,NA
2020-08-27T00:00:00Z,2020,East Fork Irrigation District below diversion,19.1,NA,NA
2020-08-27T00:00:00Z,2020,East Fork Irrigation District below diversion,19.1,NA,NA
2020-08-27T00:00:00Z,2020,East Fork Irrigation District below diversion,19.1,NA,NA
2020-08-27T00:00:00Z,2020,East Fork Irrigation District below diversion,19.1,NA,NA
2020-08-27T00:00:00Z,2020,East Fork Irrigation District below diversion,19.1,NA,NA
2020-08-27T00:00:00Z,2020,East Fork Irrigation District below diversion,19.1,NA,NA
2020-08-27T00:00:00Z,2020,East Fork Irrigation District below diversion,19.1,NA,NA
2020-08-27T00:00:00Z,2020,East Fork Irrigation District below diversion,19.1,NA,NA
2020-08-27T00:00:00Z,2020,East Fork Irrigation District below diversion,19.1,NA,NA
2020-08-27T00:00:00Z,2020,East Fork Irrigation District below diversion,19.1,NA,NA
2020-08-27T00:00:00Z,2020,East Fork Irrigation District below diversion,19.1,NA,NA
2020-08-27T00:00:00Z,2020,East Fork Irrigation District below diversion,19.1,NA,NA
2020-08-27T00:00:00Z,2020,East Fork Irrigation District below diversion,19.1,NA,NA
2020-08-27T00:00:00Z,2020,East Fork Irrigation District below diversion,19.1,NA,NA
2020-08-27T00:00:00Z,2020,East Fork Irrigation District below diversion,19.1,NA,NA
2020-08-27T00:00:00Z,2020,East Fork Irrigation District below diversion,19.1,NA,NA
2020-08-27T00:00:00Z,2020,East Fork Irrigation District below diversion,19.1,NA,NA
2020-08-27T00:00:00Z,2020,Dog River,3.9,45.46592846,-121.56643977
2020-08-27T00:00:00Z,2020,Dog River,3.9,45.46592846,-121.56643977
2020-08-27T00:00:00Z,2020,Dog River,3.9,45.46592846,-121.56643977
2020-08-27T00:00:00Z,2020,Dog River,3.9,45.46592846,-121.56643977
2020-08-27T00:00:00Z,2020,Dog River,3.9,45.46592846,-121.56643977
2020-08-27T00:00:00Z,2020,Dog River,3.9,45.46592846,-121.56643977
2020-08-27T00:00:00Z,2020,Dog River,3.9,45.46592846,-121.56643977
2020-08-27T00:00:00Z,2020,Dog River,3.9,45.46592846,-121.56643977
2020-08-27T00:00:00Z,2020,Dog River,3.9,45.46592846,-121.56643977
2020-08-27T00:00:00Z,2020,Dog River,3.9,45.46592846,-121.56643977
2020-08-27T00:00:00Z,2020,Dog River,3.9,45.46592846,-121.56643977
2020-08-27T00:00:00Z,2020,Dog River,3.9,45.46592846,-121.56643977
2020-08-27T00:00:00Z,2020,Dog River,3.9,45.46592846,-121.56643977
2020-08-27T00:00:00Z,2020,Dog River,3.9,45.46592846,-121.56643977
2020-08-27T00:00:00Z,2020,Dog River,3.9,45.46592846,-121.56643977
2020-08-27T00:00:00Z,2020,Dog River,3.9,45.46592846,-121.56643977
2020-08-27T00:00:00Z,2020,Dog River,3.9,45.46592846,-121.56643977
2020-08-27T00:00:00Z,2020,Dog River,3.9,45.46592846,-121.56643977
2020-08-27T00:00:00Z,2020,Dog River,3.9,45.46592846,-121.56643977
2020-08-27T00:00:00Z,2020,Dog River,3.9,45.46592846,-121.56643977
2020-08-27T00:00:00Z,2020,Dog River,3.9,45.46592846,-121.56643977
2020-08-27T00:00:00Z,2020,Dog River,3.9,45.46592846,-121.56643977
2020-08-27T00:00:00Z,2020,Dog River,3.9,45.46592846,-121.56643977
2020-08-27T00:00:00Z,2020,Dog River,3.9,45.46592846,-121.56643977
2020-08-27T00:00:00Z,2020,Dog River,3.9,45.46592846,-121.56643977
2020-08-27T00:00:00Z,2020,Dog River,3.9,45.46592846,-121.56643977
2020-08-27T00:00:00Z,2020,Dog River,3.9,45.46592846,-121.56643977
2020-08-31T00:00:00Z,2020,East Fork Irrigation District below diversion,27.4,NA,NA
2020-08-31T00:00:00Z,2020,East Fork Irrigation District below diversion,27.4,NA,NA
2020-08-31T00:00:00Z,2020,East Fork Irrigation District below diversion,27.4,NA,NA
2020-08-31T00:00:00Z,2020,East Fork Irrigation District below diversion,27.4,NA,NA
2020-08-31T00:00:00Z,2020,East Fork Irrigation District below diversion,27.4,NA,NA
2020-08-31T00:00:00Z,2020,East Fork Irrigation District below diversion,27.4,NA,NA
2020-08-31T00:00:00Z,2020,East Fork Irrigation District below diversion,27.4,NA,NA
2020-08-31T00:00:00Z,2020,East Fork Irrigation District below diversion,27.4,NA,NA
2020-08-31T00:00:00Z,2020,East Fork Irrigation District below diversion,27.4,NA,NA
2020-08-31T00:00:00Z,2020,East Fork Irrigation District below diversion,27.4,NA,NA
2020-08-31T00:00:00Z,2020,East Fork Irrigation District below diversion,27.4,NA,NA
2020-08-31T00:00:00Z,2020,East Fork Irrigation District below diversion,27.4,NA,NA
2020-08-31T00:00:00Z,2020,East Fork Irrigation District below diversion,27.4,NA,NA
2020-08-31T00:00:00Z,2020,East Fork Irrigation District below diversion,27.4,NA,NA
2020-08-31T00:00:00Z,2020,East Fork Irrigation District below diversion,27.4,NA,NA
2020-08-31T00:00:00Z,2020,East Fork Irrigation District below diversion,27.4,NA,NA
2020-08-31T00:00:00Z,2020,East Fork Irrigation District below diversion,27.4,NA,NA
2020-08-31T00:00:00Z,2020,East Fork Irrigation District below diversion,27.4,NA,NA
2020-08-31T00:00:00Z,2020,East Fork Irrigation District below diversion,27.4,NA,NA
2020-08-31T00:00:00Z,2020,East Fork Irrigation District below diversion,27.4,NA,NA
2020-08-31T00:00:00Z,2020,East Fork Irrigation District below diversion,27.4,NA,NA
2020-08-31T00:00:00Z,2020,East Fork Irrigation District below diversion,27.4,NA,NA
2020-08-31T00:00:00Z,2020,East Fork Irrigation District below diversion,27.4,NA,NA
2020-08-31T00:00:00Z,2020,East Fork Irrigation District below diversion,27.4,NA,NA
2020-08-31T00:00:00Z,2020,East Fork Irrigation District below diversion,27.4,NA,NA
2020-08-31T00:00:00Z,2020,East Fork Irrigation District below diversion,27.4,NA,NA
2020-08-31T00:00:00Z,2020,East Fork Irrigation District below diversion,27.4,NA,NA
2020-08-31T00:00:00Z,2020,East Fork Irrigation District below diversion,27.4,NA,NA
2018-08-16T00:00:00Z,2018,Rogers Creek,5.1,NA,NA
2018-08-16T00:00:00Z,2018,Rogers Creek,5.1,NA,NA
2018-08-16T00:00:00Z,2018,Rogers Creek,5.1,NA,NA
2018-08-16T00:00:00Z,2018,Rogers Creek,5.1,NA,NA
2018-08-16T00:00:00Z,2018,Rogers Creek,5.1,NA,NA
2018-08-16T00:00:00Z,2018,Rogers Creek,5.1,NA,NA
2018-08-16T00:00:00Z,2018,Rogers Creek,5.1,NA,NA
2018-08-16T00:00:00Z,2018,Rogers Creek,5.1,NA,NA
2018-08-16T00:00:00Z,2018,Rogers Creek,5.1,NA,NA
2018-08-16T00:00:00Z,2018,Rogers Creek,5.1,NA,NA
2018-08-16T00:00:00Z,2018,Rogers Creek,5.1,NA,NA
2018-08-16T00:00:00Z,2018,Rogers Creek,5.1,NA,NA
2018-08-16T00:00:00Z,2018,Rogers Creek,5.1,NA,NA
2018-08-16T00:00:00Z,2018,Rogers Creek,5.1,NA,NA
2018-08-16T00:00:00Z,2018,Rogers Creek,5.1,NA,NA
2018-08-16T00:00:00Z,2018,Rogers Creek,5.1,NA,NA
2018-08-16T00:00:00Z,2018,Rogers Creek,5.1,NA,NA
2018-08-16T00:00:00Z,2018,Rogers Creek,5.1,NA,NA
2018-08-16T00:00:00Z,2018,Rogers Creek,5.1,NA,NA
2018-08-16T00:00:00Z,2018,Rogers Creek,5.1,NA,NA
2018-08-16T00:00:00Z,2018,Rogers Creek,5.1,NA,NA
2018-08-16T00:00:00Z,2018,Rogers Creek,5.1,NA,NA
2018-08-22T00:00:00Z,2018,Rogers Creek,17.7,NA,NA
2018-08-22T00:00:00Z,2018,Rogers Creek,17.7,NA,NA
2018-08-22T00:00:00Z,2018,Rogers Creek,17.7,NA,NA
2018-08-22T00:00:00Z,2018,Rogers Creek,17.7,NA,NA
2018-08-22T00:00:00Z,2018,Rogers Creek,17.7,NA,NA
2018-08-22T00:00:00Z,2018,Rogers Creek,17.7,NA,NA
2020-09-02T00:00:00Z,2020,East Fork Irrigation District below diversion,21.2,NA,NA
2020-09-02T00:00:00Z,2020,East Fork Irrigation District below diversion,21.2,NA,NA
2020-09-02T00:00:00Z,2020,East Fork Irrigation District below diversion,21.2,NA,NA
2020-09-02T00:00:00Z,2020,East Fork Irrigation District below diversion,21.2,NA,NA
2020-09-02T00:00:00Z,2020,East Fork Irrigation District below diversion,21.2,NA,NA
2020-09-02T00:00:00Z,2020,East Fork Irrigation District below diversion,21.2,NA,NA
2020-09-02T00:00:00Z,2020,East Fork Irrigation District below diversion,21.2,NA,NA
2020-09-02T00:00:00Z,2020,East Fork Irrigation District below diversion,21.2,NA,NA
2020-09-02T00:00:00Z,2020,East Fork Irrigation District below diversion,21.2,NA,NA
2020-09-02T00:00:00Z,2020,East Fork Irrigation District below diversion,21.2,NA,NA
2020-09-02T00:00:00Z,2020,East Fork Irrigation District below diversion,21.2,NA,NA
2020-09-02T00:00:00Z,2020,East Fork Irrigation District below diversion,21.2,NA,NA
2020-09-02T00:00:00Z,2020,East Fork Irrigation District below diversion,21.2,NA,NA
2020-09-02T00:00:00Z,2020,East Fork Irrigation District below diversion,21.2,NA,NA
2020-09-02T00:00:00Z,2020,East Fork Irrigation District below diversion,21.2,NA,NA
2020-09-02T00:00:00Z,2020,East Fork Irrigation District below diversion,21.2,NA,NA
2020-09-02T00:00:00Z,2020,East Fork Irrigation District below diversion,21.2,NA,NA
2020-09-02T00:00:00Z,2020,East Fork Irrigation District below diversion,21.2,NA,NA
2020-09-02T00:00:00Z,2020,East Fork Irrigation District below diversion,21.2,NA,NA
2020-09-02T00:00:00Z,2020,East Fork Irrigation District below diversion,21.2,NA,NA
2020-09-02T00:00:00Z,2020,East Fork Irrigation District below diversion,21.2,NA,NA
2020-09-02T00:00:00Z,2020,East Fork Irrigation District below diversion,21.2,NA,NA
2020-09-02T00:00:00Z,2020,East Fork Irrigation District below diversion,21.2,NA,NA
2020-09-02T00:00:00Z,2020,East Fork Irrigation District below diversion,21.2,NA,NA
2020-09-02T00:00:00Z,2020,East Fork Irrigation District below diversion,21.2,NA,NA
2020-09-02T00:00:00Z,2020,East Fork Irrigation District below diversion,21.2,NA,NA
2020-09-02T00:00:00Z,2020,East Fork Irrigation District below diversion,21.2,NA,NA
2020-09-08T00:00:00Z,2020,East Fork Irrigation District below diversion,23.8,NA,NA
2020-09-08T00:00:00Z,2020,East Fork Irrigation District below diversion,23.8,NA,NA
2020-09-08T00:00:00Z,2020,East Fork Irrigation District below diversion,23.8,NA,NA
2020-09-08T00:00:00Z,2020,East Fork Irrigation District below diversion,23.8,NA,NA
2020-09-08T00:00:00Z,2020,East Fork Irrigation District below diversion,23.8,NA,NA
2020-09-08T00:00:00Z,2020,East Fork Irrigation District below diversion,23.8,NA,NA
2020-09-08T00:00:00Z,2020,East Fork Irrigation District below diversion,23.8,NA,NA
